0994,0000,Cassville,NULL,21,0,0.0,2,9.5,3,14.3,13,61.9,14.3
0994,0020,Cassville,Cassville El,21,0,0.0,2,9.5,3,14.3,13,61.9,14.3
1029,0000,Cedar Grove-Belgium Area,NULL,75,0,0.0,1,1.3,4,5.3,39,52.0,41.3
1029,0020,Cedar Grove-Belgium Area,Cedar Grove El,75,0,0.0,1,1.3,4,5.3,39,52.0,41.3
1015,0000,Cedarburg,NULL,189,4,2.1,2,1.1,2,1.1,87,46.0,49.7
1015,0070,Cedarburg,Parkview El,70,1,1.4,0,0.0,1,1.4,36,51.4,45.7
1015,0090,Cedarburg,Thorson El,68,1,1.5,0,0.0,1,1.5,31,45.6,51.5
1015,0075,Cedarburg,Westlawn El,51,2,3.9,2,3.9,0,0.0,20,39.2,52.9
8105,0000,Central City Cyberschool,NULL,33,0,0.0,15,45.5,8,24.2,10,30.3,0.0
8105,1211,Central City Cyberschool,Central City Cyberschool,33,0,0.0,15,45.5,8,24.2,10,30.3,0.0
1078,0000,Chetek,NULL,72,3,4.2,2,2.8,6,8.3,40,55.6,29.2
1078,0080,Chetek,Roselawn El,72,3,4.2,2,2.8,6,8.3,40,55.6,29.2
1085,0000,Chilton,NULL,69,3,4.3,1,1.4,5,7.2,34,49.3,37.7
1085,0020,Chilton,Chilton El,69,3,4.3,1,1.4,5,7.2,34,49.3,37.7
1092,0000,Chippewa Falls Area,NULL,317,23,7.3,5,1.6,32,10.1,175,55.2,25.9
1092,0110,Chippewa Falls Area,Halmstad El,66,4,6.1,3,4.5,10,15.2,41,62.1,12.1
1092,0120,Chippewa Falls Area,Hillcrest El,57,0,0.0,1,1.8,7,12.3,30,52.6,33.3
1092,0140,Chippewa Falls Area,Jim Falls El,16,0,0.0,0,0.0,1,6.3,11,68.8,25.0
1092,0220,Chippewa Falls Area,Parkview El,81,11,13.6,0,0.0,6,7.4,46,56.8,22.2
1092,0160,Chippewa Falls Area,Southview El,27,4,14.8,0,0.0,0,0.0,15,55.6,29.6
1092,0200,Chippewa Falls Area,Stillson El,70,4,5.7,1,1.4,8,11.4,32,45.7,35.7
1120,0000,Clayton,NULL,26,0,0.0,0,0.0,0,0.0,16,61.5,38.5
1120,0020,Clayton,Clayton El,26,0,0.0,0,0.0,0,0.0,16,61.5,38.5
1127,0000,Clear Lake,NULL,51,1,2.0,4,7.8,3,5.9,30,58.8,25.5
1127,0020,Clear Lake,Gaylord A Nelson Educ Center,51,1,2.0,4,7.8,3,5.9,30,58.8,25.5
1134,0000,Clinton Community,NULL,84,2,2.4,4,4.8,12,14.3,44,52.4,26.2
1134,0040,Clinton Community,Clinton El,84,2,2.4,4,4.8,12,14.3,44,52.4,26.2
1141,0000,Clintonville,NULL,88,1,1.1,6,6.8,8,9.1,50,56.8,26.1
1141,0015,Clintonville,Bear Creek El,15,1,6.7,1,6.7,1,6.7,7,46.7,33.3
1141,0060,Clintonville,Dellwood El,23,0,0.0,0,0.0,0,0.0,18,78.3,21.7
1141,0100,Clintonville,Longfellow El,50,0,0.0,5,10.0,7,14.0,25,50.0,26.0
1155,0000,Cochrane-Fountain City,NULL,47,3,6.4,0,0.0,1,2.1,25,53.2,38.3
1155,0020,Cochrane-Fountain City,Cochrane-Fountain City El,47,3,6.4,0,0.0,1,2.1,25,53.2,38.3
1162,0000,Colby,NULL,69,4,5.8,4,5.8,10,14.5,31,44.9,29.0
1162,0020,Colby,Colby El,51,1,2.0,4,7.8,7,13.7,23,45.1,31.4
1162,0100,Colby,Dorchester El,18,3,16.7,0,0.0,3,16.7,8,44.4,22.2
1169,0000,Coleman,NULL,50,2,4.0,0,0.0,9,18.0,32,64.0,14.0
1169,0040,Coleman,Coleman El,50,2,4.0,0,0.0,9,18.0,32,64.0,14.0
1176,0000,Colfax,NULL,58,1,1.7,4,6.9,13,22.4,26,44.8,24.1
1176,0020,Colfax,Colfax El,58,1,1.7,4,6.9,13,22.4,26,44.8,24.1
1183,0000,Columbus,NULL,79,0,0.0,2,2.5,9,11.4,45,57.0,29.1
1183,0080,Columbus,Columbus El,79,0,0.0,2,2.5,9,11.4,45,57.0,29.1
1204,0000,Cornell,NULL,40,0,0.0,4,10.0,7,17.5,18,45.0,27.5
1204,0020,Cornell,Cornell El,40,0,0.0,4,10.0,7,17.5,18,45.0,27.5
1218,0000,Crandon,NULL,71,2,2.8,7,9.9,14,19.7,38,53.5,14.1
1218,0040,Crandon,Crandon El,71,2,2.8,7,9.9,14,19.7,38,53.5,14.1
1232,0000,Crivitz,NULL,55,4,7.3,0,0.0,7,12.7,30,54.5,25.5
1232,0020,Crivitz,Crivitz El,55,4,7.3,0,0.0,7,12.7,30,54.5,25.5
1246,0000,Cuba City,NULL,39,2,5.1,2,5.1,2,5.1,23,59.0,25.6
1246,0020,Cuba City,Cuba City El,39,2,5.1,2,5.1,2,5.1,23,59.0,25.6
1253,0000,Cudahy,NULL,212,8,3.8,3,1.4,16,7.5,127,59.9,27.4
1253,0060,Cudahy,Jones El,23,1,4.3,0,0.0,2,8.7,11,47.8,39.1
1253,0140,Cudahy,Kosciuszko El,47,0,0.0,2,4.3,8,17.0,30,63.8,14.9
1253,0080,Cudahy,Lincoln El,52,1,1.9,1,1.9,2,3.8,27,51.9,40.4
1253,0050,Cudahy,Mitchell El,51,5,9.8,0,0.0,1,2.0,31,60.8,27.5
1253,0120,Cudahy,Park View El,39,1,2.6,0,0.0,3,7.7,28,71.8,17.9
1260,0000,Cumberland,NULL,72,2,2.8,1,1.4,5,6.9,39,54.2,34.7
1260,0040,Cumberland,Cumberland El,72,2,2.8,1,1.4,5,6.9,39,54.2,34.7
4970,0000,D C Everest Area,NULL,375,10,2.7,17,4.5,31,8.3,202,53.9,30.7
4970,0050,D C Everest Area,Evergreen El,73,1,1.4,1,1.4,4,5.5,41,56.2,35.6
4970,0060,D C Everest Area,Hatley El,19,0,0.0,0,0.0,3,15.8,8,42.1,42.1
4970,0070,D C Everest Area,Riverside El,92,3,3.3,7,7.6,8,8.7,41,44.6,35.9
4970,0080,D C Everest Area,Rothschild El,63,0,0.0,1,1.6,5,7.9,37,58.7,31.7
4970,0100,D C Everest Area,Schofield El,46,2,4.3,5,10.9,2,4.3,28,60.9,19.6
4970,0120,D C Everest Area,Weston El,82,4,4.9,3,3.7,9,11.0,47,57.3,23.2
1295,0000,Darlington Community,NULL,54,4,7.4,1,1.9,5,9.3,26,48.1,33.3
1295,0160,Darlington Community,Darlington El/Mid,54,4,7.4,1,1.9,5,9.3,26,48.1,33.3
1316,0000,De Forest Area,NULL,243,2,0.8,5,2.1,17,7.0,130,53.5,36.6
1316,0020,De Forest Area,Eagle Point El,56,0,0.0,3,5.4,5,8.9,27,48.2,37.5
1316,0080,De Forest Area,Morrisonville El,19,0,0.0,0,0.0,2,10.5,7,36.8,52.6
1316,0140,De Forest Area,Windsor El,84,0,0.0,0,0.0,8,9.5,47,56.0,34.5
1316,0160,De Forest Area,Yahara El,84,2,2.4,2,2.4,2,2.4,49,58.3,34.5
1414,0000,De Pere,NULL,230,3,1.3,6,2.6,14,6.1,123,53.5,36.5
1414,0040,De Pere,Dickinson El,98,1,1.0,0,0.0,7,7.1,49,50.0,41.8
1414,0050,De Pere,Heritage El,132,2,1.5,6,4.5,7,5.3,74,56.1,32.6
1421,0000,De Soto Area,NULL,29,1,3.4,0,0.0,1,3.4,15,51.7,41.4
1421,0080,De Soto Area,Prairie View El,16,1,6.3,0,0.0,1,6.3,11,68.8,18.8
